,U04.ctl.rep1,U04.ctl.rep2,U04.ctl.rep3,U04mrr1.ctl.rep1,U04mrr1.ctl.rep2,U04mrr1.ctl.rep3,U04.anc.ctl.rep1,U04.anc.ctl.rep2,U04.anc.ctl.rep3,U04.L1Q1.ctl.rep1,U04.L1Q1.ctl.rep2,U04.L1Q1.ctl.rep3,U04.Y813C.ctl.rep1,U04.Y813C.ctl.rep2,U04.Y813C.ctl.rep3,U04.Y8P1.ctl.rep1,U04.Y8P1.ctl.rep2,U04.Y8P1.ctl.rep3,U04.dia.rep1,U04.dia.rep2,U04.dia.rep3,U04mrr1.dia.rep1,U04mrr1.dia.rep2,U04mrr1.dia.rep3,U04.anc.dia.rep1,U04.anc.dia.rep2,U04.anc.dia.rep3,U04.L1Q1.dia.rep1,U04.L1Q1.dia.rep2,U04.L1Q1.dia.rep3,U04.Y813C.dia.rep1,U04.Y813C.dia.rep2,U04.Y813C.dia.rep3,U04.Y8P1.dia.rep1,U04.Y8P1.dia.rep2,U04.Y8P1.dia.rep3,U04.H2O2.rep1,U04.H2O2.rep2,U04.H2O2.rep3,U04mrr1.H2O2.rep1,U04mrr1.H2O2.rep2,U04mrr1.H2O2.rep3,U04.anc.H2O2.rep1,U04.anc.H2O2.rep2,U04.anc.H2O2.rep3,U04.L1Q1.H2O2.rep1,U04.L1Q1.H2O2.rep2,U04.L1Q1.H2O2.rep3,U04.Y813C.H2O2.rep1,U04.Y813C.H2O2.rep2,U04.Y813C.H2O2.rep3,U04.Y8P1.H2O2.rep1,U04.Y8P1.H2O2.rep2,U04.Y8P1.H2O2.rep3
CLUG_00696,11.71969538,11.65656941,17.54790597,13.74971542,14.77834622,12.64377162,12.90896062,14.72037833,15.22257995,12.12204976,11.67588377,12.73236644,12.19902243,10.70685731,14.45835269,14.08844147,14.90427501,16.8408375,11.97498049,14.27761944,11.76856656,11.67577183,9.832680796,16.54014238,13.28671017,11.66030563,15.43678257,12.56058456,11.56315104,11.0357805,11.3729806,11.3465705,12.41693499,15.5894627,19.1828564,13.43393301,15.2247547,12.30978463,15.75974391,30.48841358,14.5408662,16.57211165,16.18388703,8.661683497,12.42157828,15.75674159,24.31872849,14.80469995,16.00615053,16.95088345,15.82369088,18.97188963,17.7997817,20.89411082
CLUG_00697,67.38824844,60.79349277,60.44278724,60.43830953,57.96182545,57.84805245,63.51208627,59.17014819,59.96773919,65.97574626,59.13270167,63.11615934,71.57739665,65.41772156,64.68866417,72.79028091,72.5238949,73.24749803,70.80858028,58.39180258,57.20070724,60.81857267,60.1244252,60.83408299,63.80251911,65.19917373,66.81232456,72.16626765,64.02037283,66.82778191,62.40174883,55.25286503,68.13395098,91.94896053,84.02925142,81.12028777,105.7032969,90.00268764,103.8041799,80.5765216,83.22732627,90.87932197,91.10412266,96.95497333,82.3880192,89.02558997,85.56589653,96.94036408,103.757517,100.6116953,99.88704866,104.7149752,109.5371181,106.6185468
CLUG_00698,134.9857772,82.31331322,68.41910814,73.8858334,85.9831053,81.90478606,85.32822972,95.39382428,93.6419312,88.8287909,87.56912826,90.58169265,83.04153821,86.94909395,88.86901263,93.92294311,76.05789825,72.84169472,82.43645988,84.018299,93.32746971,86.60982985,69.95710599,89.42890541,62.61855484,71.27567103,105.1630813,101.8549221,102.658219,103.6137169,104.0029147,111.7390529,132.606498,114.3227264,98.20788441,101.5295321,75.2537875,98.88187656,101.2826208,84.93200925,98.15084684,103.7093439,103.5210705,177.145398,93.28858789,94.27783717,96.59939372,71.79265457,30.31753218,114.2817626,90.98622254,96.58416537,106.7986902,97.63603187
CLUG_00699,165.9592578,143.4654697,141.0922541,154.8731682,153.1574063,147.3614798,151.2930185,162.3571139,152.9946167,147.8492627,153.669696,152.2427244,136.099937,152.4844733,137.7282734,148.0963549,151.5011872,142.4369629,144.2204172,133.2577814,129.7279198,149.868116,145.7171056,139.3296739,168.649133,144.1936386,156.5386232,161.6889794,149.4748793,146.2240916,148.7466147,152.1920434,148.366454,140.593858,143.6629137,156.5569885,114.1856602,119.8690504,109.6878176,102.0817419,114.4136577,143.4022242,125.1460919,90.528563,115.8502301,119.0947052,112.1363591,132.0254749,111.4781307,121.1167962,121.9742838,141.9195899,127.3368998,140.0100697
CLUG_00700,28.67139763,24.92712536,34.20955407,16.01615202,13.81871335,14.2102566,14.32894629,12.26698194,16.91397772,9.737384237,9.039393885,14.55127593,28.95430624,34.12075405,34.77483103,15.59791734,17.51636445,17.65244412,34.71008837,37.89060543,31.47407336,17.77505562,19.82655308,19.62389774,26.8365235,26.60520439,25.80837086,26.03466618,38.35581808,35.86628662,43.69618863,33.79304692,29.92799716,32.47804728,33.3614894,30.22634926,67.20641716,64.97951888,72.49482197,47.63814621,36.92614706,35.28256029,35.99519701,29.89677852,42.58826838,46.48238769,54.94231251,44.61690397,127.2959736,85.02781857,107.7988941,57.65483341,53.79054909,50.77073657
CLUG_00701,0.209280275,0,1.418012604,1.208766191,0,0,0.516358425,0.288634869,0,0.198722127,0.376641412,0.727563796,0.146976174,0,0,0.167719541,0.15365232,0.405803313,0.347100884,0.366092806,0.136843797,0.348530502,0,0.280341396,0.263103172,0,0,0.228374265,0.564056148,0.306549458,0,0.246664576,0.318382948,0.144346877,0.834037235,0.516689731,0,0.403599496,0,4.627705632,0.191327187,0.133646062,0.418548802,0.55881829,0.253501598,0.52522472,2.927254355,0.811216436,0.188307653,0,0.329660227,0.246388177,0.58680599,0.585816191
CLUG_00702,157.1694863,167.4959358,155.9813864,163.636723,151.4300671,155.4176883,186.0181226,194.8285367,194.5107438,172.8882507,177.0214636,169.8861465,188.1295025,197.7827157,178.984435,229.1048934,227.7127378,243.6848896,161.2283605,147.1693081,148.2018324,157.5357871,147.6514034,146.1980381,148.1270856,137.9529117,156.2974235,121.9518574,119.8619315,116.7953436,139.6183013,142.3254604,153.1421982,151.13118,147.207572,143.1230555,132.8903589,138.2328274,128.8096402,93.37076658,89.9237778,111.9953997,120.2630226,115.6753861,103.1751502,114.7616012,102.0035556,127.3609804,204.6904191,167.595025,181.9724451,117.5271604,125.3808799,127.9032017
CLUG_00703,92.29260113,87.15527283,96.07035391,102.896222,92.12475568,91.19180416,94.23541255,95.82677658,102.2526835,91.21345643,96.42020144,101.4951496,86.56896638,90.24351158,96.59675286,83.35661201,92.8060011,89.68253221,76.88284574,85.11657742,85.80106086,87.4811561,85.2702974,85.36395516,102.6102369,87.37017739,95.51509215,76.04863015,110.8370331,91.35173858,93.22851204,90.03257025,81.02846039,89.35071675,94.24620755,92.22911698,40.2368517,42.17614735,49.17040099,52.8102878,45.91852484,50.91914951,48.83069362,62.86705764,44.61628117,53.83553376,42.10742803,40.96643001,52.91445057,49.21224226,65.60238509,62.58259695,48.90049917,53.3092734
CLUG_00704,143.3569881,130.9122411,132.2296753,150.6424865,141.4498853,137.96257,147.8075991,142.8742603,150.6881652,135.1310466,147.8317542,145.6946502,134.0422705,131.5413898,132.8672755,139.0394997,133.0629089,138.7847331,128.9479783,133.8069206,137.9385476,140.4577925,141.8485098,139.3296739,145.4960539,149.7774469,147.1318339,137.9380559,150.0389354,144.3847949,139.0197234,145.0387707,145.5010075,140.0164705,123.2290015,131.2391917,166.3848192,149.3318136,165.1621161,188.919277,199.5542558,179.8875991,212.2042428,345.3497033,217.5043707,221.3822193,226.0741056,211.7274897,143.3021242,158.5727806,141.4242372,197.1105416,180.1494389,175.1590412
CLUG_00705,83.50282959,91.27990508,89.86654877,91.26184739,88.47815077,89.73721096,81.32645193,77.93141469,81.03332963,84.4569041,80.60126214,76.57608957,87.59779959,86.36080509,91.36183206,88.05275917,96.64730909,96.78409019,101.5270085,93.17061916,89.63268718,86.26129934,82.20765911,85.36395516,89.58662992,91.14745949,88.76149978,90.66458309,79.81394498,85.52729887,100.2618027,103.5991219,86.60016199,86.46377921,93.82918893,83.18704669,89.39105972,92.62608437,80.90001872,101.5373059,81.69670877,68.4267836,73.80410549,36.04377971,88.97906073,82.3289748,77.23448029,84.56931343,94.90705726,79.01298896,80.76675551,77.85866392,83.13084859,80.45209026
CLUG_00706,54.20359114,48.41959601,49.45318956,51.67475465,52.97173451,51.1345454,56.54124753,55.56221233,54.12472871,54.648585,51.22323202,56.74997612,56.73280309,52.24005103,49.10854274,63.56570614,59.77075236,65.53723508,49.80897681,48.50729681,50.08482979,48.09720933,46.42314868,47.51786667,55.5147692,52.22503084,58.61153382,52.52608089,51.61113757,49.96756171,51.62734615,50.07290893,53.1699524,60.77003514,60.67620884,57.09421527,49.15420802,47.82654029,55.89455839,50.08810802,52.232322,52.65654832,60.13151128,56.4406473,52.72833229,54.2294523,52.01505816,49.68700669,57.62214191,47.57183418,54.72359761,71.45257132,65.91787288,63.65869278
CLUG_00707,94.59468415,83.20997241,94.12058658,101.3852642,101.913011,95.21990839,89.45909712,90.77566637,95.79461927,93.39939983,90.39393885,95.31085733,92.5949895,90.47882713,96.47211189,98.78680981,93.11330574,91.10284381,100.3121554,100.3094289,100.580191,111.704026,110.4161696,108.9126324,105.109717,98.04510508,99.37428779,105.0521618,115.3494823,103.3071675,100.7107361,110.2590655,96.62922487,105.3732201,116.3481943,120.6470522,133.9778413,116.4384546,129.0197701,105.3483576,140.0515007,123.488961,141.888044,146.6898012,127.257802,125.528708,130.1502321,133.2422996,97.35505675,121.1167962,118.0183611,139.9484845,128.5105118,119.8970471
CLUG_00708,38.08900999,46.62627764,44.31289387,40.19147584,37.23375542,39.60969162,41.4377636,38.96570735,39.82472936,40.34059184,36.72253766,39.6522269,43.7988998,36.9445406,37.89085532,43.77480027,41.48612632,40.98613463,43.56116091,45.39550796,45.70582827,43.9148433,47.22910612,48.07854946,45.77995186,45.1631556,48.23994553,52.75445515,45.68854801,56.40510033,46.3897893,43.65962996,45.36957016,50.52140688,46.91459447,47.01876552,75.471284,72.04251006,65.14027481,65.06009683,65.81655226,64.15010962,63.20086916,43.86723577,67.17792335,74.45060401,71.37997158,76.86275729,69.67383172,67.53013243,59.66850101,77.85866392,72.95954476,66.19722961
CLUG_00709,227.2783783,230.9794062,241.771149,243.1131001,231.2715221,223.000326,254.1774347,245.1953214,230.6451507,237.0754979,228.621337,235.0031062,232.3693308,212.6075951,241.5542026,249.9021165,252.1434566,255.6560873,227.0039779,233.9333031,238.3818948,227.7646833,221.9606796,247.6816236,261.6561041,253.2421307,242.1645266,240.9348493,233.2372173,244.0133688,237.0368589,256.5311591,227.6438082,243.2244874,257.7175056,253.9530028,233.3737399,216.7329294,226.5200524,251.529412,233.9931495,227.1983049,235.9220083,202.292221,242.3475272,258.4105621,235.5313889,231.6022924,237.8325661,220.6348861,222.8503132,259.2003622,246.0673118,263.0314699
CLUG_00710,57.34279526,61.51082012,56.89775573,60.43830953,61.22457721,65.23291021,70.482925,64.07694097,60.58279293,62.20002584,64.59400214,70.3917973,66.58020674,65.30006379,72.16712246,58.36640036,67.45336835,66.14594005,67.164021,71.9372364,73.75880671,68.31197847,71.08544641,71.48705605,68.27527303,72.91796759,69.70672129,72.39464192,65.4305132,68.3605292,71.67970669,68.81941671,72.90969521,64.23436018,57.96558783,62.26111258,86.12861229,86.57209193,81.11014864,76.49325192,81.69670877,78.98482247,79.66378873,71.80815028,84.92303517,81.54113772,75.65826641,78.28238606,106.0172088,73.54496204,91.97520322,78.10505209,68.06949485,75.17974454
CLUG_00711,116.7783933,117.2830215,119.4675619,107.4290952,117.0752103,118.6052913,109.7261653,120.9380102,110.4021455,117.6434994,115.6289134,117.3196622,112.5837491,118.3637192,112.1768743,115.3910444,112.3198457,119.1032724,120.7911075,121.3597652,121.2436043,115.3635963,116.3802547,119.7057762,107.7407488,111.8403962,118.670266,115.1006294,111.6831174,108.5185082,102.6561144,114.2056987,116.0505847,106.2393013,108.8418592,103.0796013,106.1382899,101.3034735,109.2675578,87.38197105,98.7248284,100.6354845,94.03396428,90.528563,86.44404476,94.67175571,98.62595443,97.95438463,125.6012047,110.1807424,108.7878748,102.990258,99.17021232,100.3698408
CLUG_00712,48.13446317,43.75696825,40.05885606,45.17763637,41.45614005,44.86860548,41.17958439,41.99637347,44.59139581,42.52653524,44.06704519,47.29164677,39.97751928,43.76869141,42.12864834,40.92356807,45.48108663,47.07318433,46.16441753,39.72106946,48.57954802,50.53692285,54.32153161,49.34008574,46.43770978,52.71771981,47.27514662,55.49494633,46.53463223,48.43481441,43.39689967,43.65962996,44.57361279,48.78924436,53.16987373,50.63559364,56.33159238,57.9165277,56.94520798,92.82633062,48.40577826,52.52290225,57.20166966,58.39651132,50.19331631,52.65377814,60.79682122,53.13467655,57.2455266,66.43652705,48.78971353,46.56736544,49.48730516,45.30311879
CLUG_00713,44.15813796,46.08828213,46.61716435,48.04845607,47.40586386,46.99454938,46.21407903,37.0895807,40.28601966,46.69969991,41.2422346,44.56328253,44.68075684,43.65103363,41.63008446,44.61339798,40.71786472,44.84126611,49.28832549,46.85987918,51.17958016,51.4082491,51.09770184,48.49906155,47.88477723,48.11928943,41.0039537,46.35997574,47.09868838,51.19375954,44.89334448,50.31957351,43.45927247,44.89187869,50.0422341,41.85186821,48.28422204,48.43193954,53.16286945,47.36592824,46.87516077,48.5135204,41.01778264,38.55846202,45.88378915,44.77540735,50.8891911,39.95240946,45.9470674,46.75163015,45.8227715,41.39321373,40.29401132,38.46859656
CLUG_00714,13.81249813,17.3951882,12.93936501,14.20300274,16.12183224,14.43404017,14.32894629,13.27720398,13.53118218,12.32077189,12.42916659,14.18749403,14.25668886,16.58974594,15.08155754,13.58528284,16.59445053,15.62342756,13.18983358,16.65722268,13.41069213,16.38093361,13.21770205,15.83928889,13.94446809,13.63106151,11.09518747,12.33221029,16.07560023,13.18162671,16.90982642,11.59323507,15.441573,16.02250333,14.3871423,11.10882922,15.65974769,10.8971864,15.75974391,16.3330787,11.86228558,13.23096011,11.85888274,20.39686759,14.19608946,10.89841293,17.11317931,11.15422599,14.123074,12.30306057,10.21946702,14.78329062,15.25695574,12.69268414
CLUG_00715,28.8806779,30.30708047,32.08253516,34.14764488,29.55669245,28.19672963,23.88157715,23.37942441,22.2956979,24.44282166,22.41016401,22.73636864,32.48173441,33.0618341,33.1544984,60.21131532,35.34003353,35.30488825,33.84233616,39.17193025,36.53729386,33.63319348,29.98161685,33.08028476,24.73169813,29.88979753,23.63757331,26.26304044,22.844274,19.92571479,30.82676321,38.47967386,36.13646465,32.76674104,39.82527797,26.86786601,66.33643118,61.75072291,68.2922236,207.9745355,49.3624142,43.9695543,48.55166108,84.10215266,81.6275144,39.91707869,60.57164781,41.57484234,78.71259908,66.43652705,48.13039308,57.40844523,45.77086722,53.3092734
CLUG_00716,24.48579214,22.77514331,25.87873002,25.9884731,19.57651058,23.60916647,22.07432267,21.64761519,20.29677327,24.0453774,23.72840895,22.55447769,19.40085494,20.23713689,26.04996303,22.97757715,25.96724203,25.15980542,23.94996098,28.73828528,24.7687273,20.21476914,25.95182964,25.23072566,20.91670214,18.72218087,23.15517385,19.18343824,27.07469512,20.53881371,20.50129398,20.96648896,23.40114671,22.22941903,24.39558912,24.54276222,24.79460051,20.5835743,25.00546033,25.04405401,23.91589835,23.12076868,24.97341188,32.41146083,22.81514378,20.08984553,28.3718499,25.14770951,24.85661023,24.33271978,21.0982545,24.6388177,21.90742363,19.52720637
CLUG_00717,18.62594445,20.08516575,20.73843433,18.73587595,17.27339169,18.90971154,16.91073842,17.89536189,21.3731173,20.07093486,19.96199483,20.0080044,14.69761738,15.17785266,19.69327349,18.61686908,16.74810285,17.44954247,20.65250258,18.1215939,19.568663,17.77505562,22.08323392,19.76406844,16.7070514,17.73680293,15.91918202,21.92392941,20.87007749,14.10127508,16.3112485,19.73316608,20.21731723,17.03293146,18.34881917,17.05076112,15.0072582,17.75837783,17.02052342,18.51082253,17.410774,15.63658922,11.02178513,10.33813837,11.91457508,14.57498597,15.76213884,15.00750406,17.13599645,14.21686999,12.85674884,16.0152315,15.64815973,13.86431653
CLUG_00718,74.08521723,64.55946135,57.07500731,61.64707572,59.49723804,65.12101843,60.67211493,61.19059228,59.96773919,66.17446839,63.4640779,67.11776022,56.43885075,69.88871692,61.074076,58.36640036,66.22414979,64.5227268,63.69301216,60.22226661,62.67445913,68.48624372,70.11829748,68.82381278,67.35441193,65.6918627,68.50072265,65.77178824,70.22499046,68.66707866,69.43503947,67.83275841,78.64058828,64.09001331,66.7229788,73.88663153,65.90143819,66.79571661,68.92261335,52.26585185,57.78081042,71.63428908,59.29441368,91.36679043,58.55886903,57.38080062,61.92268828,60.03001625,61.57660263,73.2715607,66.921026,68.49591319,67.67829085,67.17358993
CLUG_00719,56.50567416,65.63545238,74.80016485,55.90543631,57.76989887,61.7642649,57.05760596,59.31446563,57.35376082,55.44347351,55.17796684,58.20510371,58.64349335,60.82906843,65.18722806,52.49621642,52.08813638,62.69661189,63.51946172,67.17802992,65.54817887,61.51563367,69.95710599,61.67510718,64.32872545,62.89995853,58.61153382,63.94479412,62.89226053,62.22954004,70.33290635,67.83275841,62.88063233,59.759607,73.18676737,59.41931906,48.28422204,54.48593198,47.27923172,56.07690354,37.6914558,39.69288033,38.78552236,13.97045725,33.96921407,37.29095509,37.60395979,32.85426565,50.46645108,41.01020188,50.76767489,35.97267384,45.18406123,34.95369941
CLUG_00720,34.7405256,36.58369477,35.4503151,26.89504774,26.48586726,24.39240896,23.10703952,23.09078954,27.83118152,21.26326762,23.16344683,24.73716908,28.80733007,26.00236774,30.91096091,21.46810128,25.96724203,23.94239548,40.78435384,37.34146622,43.24263992,27.18537919,26.5965956,27.05294474,21.83756324,28.90441959,24.36117249,24.66442059,25.66455475,21.45846208,29.77925184,32.80638861,31.5199119,22.66245966,23.9785705,24.80110709,25.2295935,24.01417002,24.37507058,29.94397762,23.72457117,22.71983049,23.85728174,18.99982186,26.11066455,23.76641856,23.86838166,25.95892595,23.53845666,17.49768614,25.38383745,26.36353493,23.6678416,21.47992701
CLUG_00721,72.62025531,85.54128629,88.27128459,82.34719673,86.36695845,80.2264093,81.58463114,80.67344595,78.88064155,79.29012879,76.0815652,85.85252798,71.72437282,71.18295242,74.28601897,71.78396366,76.05789825,74.87071128,80.35385458,93.71975837,85.25368567,79.11642405,81.72408465,75.55200629,79.45715782,90.16208155,77.42511258,90.89295736,84.32639417,82.15525483,82.75339833,84.359285,74.66080142,84.73161669,81.1101211,87.06221967,56.54908888,54.08233248,49.17040099,70.23223842,47.06648796,47.04341372,45.76133573,30.17618767,50.19331631,49.76504218,49.31297721,43.19727521,45.38214444,47.29843284,50.76767489,50.50957628,47.1400812,49.98964832
CLUG_00722,128.4980886,140.0581648,141.6240088,143.5409851,155.2685986,150.2706662,156.1984235,167.2639067,151.3032189,155.4007035,155.9295445,145.3308683,144.9185074,152.0138422,151.5634213,155.6437343,161.7958926,159.2778004,141.790711,145.8879832,135.6122031,148.8225245,158.1288502,148.4407693,147.7324308,157.0035518,150.5086301,144.3325353,146.3725705,151.1288829,147.5494589,154.4120246,141.998795,145.7903456,156.3819816,158.6237474,94.17598263,102.514272,101.7028807,104.5317037,117.0922383,115.0692591,122.2162503,127.4105701,117.8782429,123.6904215,110.7853187,114.3815175,111.4781307,99.79149125,115.7107395,132.310451,121.2732379,123.0214002
CLUG_00723,355.5671867,331.0465713,316.2168107,341.7786404,341.8212289,340.4866994,347.7673992,357.618603,355.9623493,344.7828908,360.6341519,361.053534,333.4889384,334.736363,336.032059,342.8187424,350.0199843,359.7446371,316.9031068,313.375442,307.8985438,342.7797491,350.5914874,333.0455788,347.2961865,353.9149103,349.2572056,362.4299581,345.2023627,343.9484922,324.4292361,309.3173783,321.4075865,348.02032,344.457378,351.3490171,227.5013345,230.8589118,246.2722648,215.3244209,221.3655551,247.9134445,247.222826,282.4826457,226.6304282,250.9261098,210.0867933,247.8266211,290.3704014,286.7980118,281.2001733,290.4916606,275.2120093,296.2277207
CLUG_00724,142.3105868,139.6995011,140.2059962,136.5905795,150.6623608,151.3895841,143.8058213,141.5754034,146.6903159,146.0607636,154.7996203,150.4238149,148.8868641,147.4251891,141.4675026,138.8717802,138.1334354,150.5530292,161.2283605,138.3830807,145.8754878,148.2997288,146.0394885,143.6749656,142.7334706,146.0001648,142.549039,137.4813074,147.7827108,125.6852779,128.3949652,147.9987456,137.8598167,140.0164705,142.8288765,149.3233323,135.7178133,130.3626373,134.6932779,141.0089128,143.1127357,141.7984715,131.1452914,131.6017073,138.9188754,140.2350001,129.9250587,142.1656804,149.7045844,149.0037335,154.9403065,135.5134973,143.7674676,138.2526211
CLUG_00725,20.50946692,15.9605335,22.86545324,24.62861113,24.95045466,27.07781179,19.87979936,21.50329776,18.75913893,22.85304464,21.46856048,20.91745915,19.84178347,20.11947911,20.9396832,18.61686908,21.35767244,18.46405075,24.29706186,22.88080038,26.00032147,24.39713517,23.21157434,24.38970147,22.36376958,22.49946297,25.08477168,24.20767206,29.61294778,23.29775883,22.89560569,23.43313472,21.6500405,22.66245966,21.68496811,21.7009687,17.61721615,24.82136901,19.12182261,23.13852816,20.47200899,21.51701594,16.32340329,21.23509502,20.787131,20.35245789,29.04737014,17.84676159,20.33722656,18.31789017,18.13131246,25.6243704,19.75580167,17.96502986
CLUG_00726,74.29449751,77.47135362,79.58595739,82.34719673,82.52842696,76.19830507,84.42460248,77.20982752,73.34515794,73.72590922,80.03630002,76.93987147,82.01270499,71.77124128,73.91209606,77.15098898,77.44076913,70.60977649,82.95711121,88.04531987,88.53793681,85.56423834,82.53004209,80.03746863,83.79836015,89.34093327,80.07830958,81.75798677,85.17247839,78.78321079,79.16193077,73.25937908,73.38726963,79.82382288,80.48459317,83.70373642,82.43117186,81.12349873,75.64677075,96.36516434,85.52325251,71.9015812,68.50248733,66.21996738,75.79697766,76.4201967,85.79106995,81.12164358,84.92675163,83.3874105,69.88796804,76.87311121,74.52436074,73.81284009
